date,product_id,quantity
2026-02-24 21:40:05.134689,1,475
2026-02-25 21:40:05.134689,1,487
2026-02-26 21:40:05.134689,1,532
2026-02-27 21:40:05.134689,1,587
2026-02-28 21:40:05.134689,1,538
2026-03-01 21:40:05.134689,1,563
2026-03-02 21:40:05.134689,1,515
2026-03-03 21:40:05.134689,1,516
2026-03-04 21:40:05.134689,1,403
2026-03-05 21:40:05.134689,1,527
2026-03-06 21:40:05.134689,1,483
2026-03-07 21:40:05.134689,1,525
2026-03-08 21:40:05.134689,1,568
2026-03-09 21:40:05.134689,1,436
2026-03-10 21:40:05.134689,1,407
2026-03-11 21:40:05.134689,1,534
2026-03-12 21:40:05.134689,1,464
2026-03-13 21:40:05.134689,1,612
2026-03-14 21:40:05.134689,1,619
2026-03-15 21:40:05.134689,1,516
2026-03-16 21:40:05.134689,1,575
2026-03-17 21:40:05.134689,1,473
2026-03-18 21:40:05.134689,1,521
2026-03-19 21:40:05.134689,1,547
2026-03-20 21:40:05.134689,1,554
2026-03-21 21:40:05.134689,1,678
2026-03-22 21:40:05.134689,1,666
2026-03-23 21:40:05.134689,1,556
2026-03-24 21:40:05.134689,1,532
2026-03-25 21:40:05.134689,1,538
2026-03-26 21:40:05.134689,1,575
2026-03-27 21:40:05.134689,1,647
2024-03-28 21:40:05.143452,2,396
2024-03-29 21:40:05.143452,2,493
2024-03-30 21:40:05.143452,2,554
2024-03-31 21:40:05.143452,2,520
2024-04-01 21:40:05.143452,2,480
2024-04-02 21:40:05.143452,2,526
2024-04-03 21:40:05.143452,2,517
2024-04-04 21:40:05.143452,2,546
2024-04-05 21:40:05.143452,2,591
2024-04-06 21:40:05.143452,2,581
2024-04-07 21:40:05.143452,2,535
2024-04-08 21:40:05.143452,2,500
2024-04-09 21:40:05.143452,2,483
2024-04-10 21:40:05.143452,2,573
2024-04-11 21:40:05.143452,2,434
2024-04-12 21:40:05.143452,2,567
2024-04-13 21:40:05.143452,2,655
2024-04-14 21:40:05.143452,2,550
2024-04-15 21:40:05.143452,2,470
2024-04-16 21:40:05.143452,2,461
2024-04-17 21:40:05.143452,2,380
2024-04-18 21:40:05.143452,2,513
2024-04-19 21:40:05.143452,2,558
2024-04-20 21:40:05.143452,2,535
2024-04-21 21:40:05.143452,2,511
2024-04-22 21:40:05.143452,2,524
2024-04-23 21:40:05.143452,2,451
2024-04-24 21:40:05.143452,2,500
2024-04-25 21:40:05.143452,2,487
2024-04-26 21:40:05.143452,2,564
2024-04-27 21:40:05.143452,2,610
2024-04-28 21:40:05.143452,2,521
2024-04-29 21:40:05.143452,2,528
2024-04-30 21:40:05.143452,2,599
2024-05-01 21:40:05.143452,2,651
2024-05-02 21:40:05.143452,2,551
2024-05-03 21:40:05.143452,2,637
2024-05-04 21:40:05.143452,2,668
2024-05-05 21:40:05.143452,2,531
2024-05-06 21:40:05.143452,2,549
2024-05-07 21:40:05.143452,2,559
2024-05-08 21:40:05.143452,2,569
2024-05-09 21:40:05.143452,2,645
2024-05-10 21:40:05.143452,2,619
2024-05-11 21:40:05.143452,2,650
2024-05-12 21:40:05.143452,2,633
2024-05-13 21:40:05.143452,2,561
2024-05-14 21:40:05.143452,2,485
2024-05-15 21:40:05.143452,2,447
2024-05-16 21:40:05.143452,2,623
2024-05-17 21:40:05.143452,2,603
2024-05-18 21:40:05.143452,2,579
2024-05-19 21:40:05.143452,2,587
2024-05-20 21:40:05.143452,2,488
2024-05-21 21:40:05.143452,2,478
2024-05-22 21:40:05.143452,2,619
2024-05-23 21:40:05.143452,2,565
2024-05-24 21:40:05.143452,2,705
2024-05-25 21:40:05.143452,2,628
2024-05-26 21:40:05.143452,2,614
2024-05-27 21:40:05.143452,2,625
2024-05-28 21:40:05.143452,2,538
2024-05-29 21:40:05.143452,2,566
2024-05-30 21:40:05.143452,2,563
2024-05-31 21:40:05.143452,2,619
2024-06-01 21:40:05.143452,2,677
2024-06-02 21:40:05.143452,2,643
2024-06-03 21:40:05.143452,2,611
2024-06-04 21:40:05.143452,2,593
2024-06-05 21:40:05.143452,2,557
2024-06-06 21:40:05.143452,2,677
2024-06-07 21:40:05.143452,2,650
2024-06-08 21:40:05.143452,2,670
2024-06-09 21:40:05.143452,2,647
2024-06-10 21:40:05.143452,2,573
2024-06-11 21:40:05.143452,2,587
2024-06-12 21:40:05.143452,2,566
2024-06-13 21:40:05.143452,2,611
2024-06-14 21:40:05.143452,2,636
2024-06-15 21:40:05.143452,2,699
2024-06-16 21:40:05.143452,2,666
2024-06-17 21:40:05.143452,2,668
2024-06-18 21:40:05.143452,2,558
2024-06-19 21:40:05.143452,2,549
2024-06-20 21:40:05.143452,2,602
2024-06-21 21:40:05.143452,2,507
2024-06-22 21:40:05.143452,2,589
2024-06-23 21:40:05.143452,2,616
2024-06-24 21:40:05.143452,2,557
2024-06-25 21:40:05.143452,2,548
2024-06-26 21:40:05.143452,2,527
2024-06-27 21:40:05.143452,2,684
2024-06-28 21:40:05.143452,2,750
2024-06-29 21:40:05.143452,2,633
2024-06-30 21:40:05.143452,2,737
2024-07-01 21:40:05.143452,2,640
2024-07-02 21:40:05.143452,2,638
2024-07-03 21:40:05.143452,2,599
2024-07-04 21:40:05.143452,2,596
2024-07-05 21:40:05.143452,2,679
2024-07-06 21:40:05.143452,2,666
2024-07-07 21:40:05.143452,2,857
2024-07-08 21:40:05.143452,2,718
2024-07-09 21:40:05.143452,2,804
2024-07-10 21:40:05.143452,2,741
2024-07-11 21:40:05.143452,2,786
2024-07-12 21:40:05.143452,2,629
2024-07-13 21:40:05.143452,2,637
2024-07-14 21:40:05.143452,2,585
2024-07-15 21:40:05.143452,2,613
2024-07-16 21:40:05.143452,2,606
2024-07-17 21:40:05.143452,2,583
2024-07-18 21:40:05.143452,2,593
2024-07-19 21:40:05.143452,2,634
2024-07-20 21:40:05.143452,2,620
2024-07-21 21:40:05.143452,2,734
2024-07-22 21:40:05.143452,2,551
2024-07-23 21:40:05.143452,2,533
2024-07-24 21:40:05.143452,2,526
2024-07-25 21:40:05.143452,2,581
2024-07-26 21:40:05.143452,2,626
2024-07-27 21:40:05.143452,2,711
2024-07-28 21:40:05.143452,2,662
2024-07-29 21:40:05.143452,2,594
2024-07-30 21:40:05.143452,2,572
2024-07-31 21:40:05.143452,2,646
2024-08-01 21:40:05.143452,2,687
2024-08-02 21:40:05.143452,2,570
2024-08-03 21:40:05.143452,2,651
2024-08-04 21:40:05.143452,2,681
2024-08-05 21:40:05.143452,2,640
2024-08-06 21:40:05.143452,2,520
2024-08-07 21:40:05.143452,2,601
2024-08-08 21:40:05.143452,2,667
2024-08-09 21:40:05.143452,2,649
2024-08-10 21:40:05.143452,2,684
2024-08-11 21:40:05.143452,2,613
2024-08-12 21:40:05.143452,2,544
2024-08-13 21:40:05.143452,2,527
2024-08-14 21:40:05.143452,2,498
2024-08-15 21:40:05.143452,2,580
2024-08-16 21:40:05.143452,2,551
2024-08-17 21:40:05.143452,2,621
2024-08-18 21:40:05.143452,2,556
2024-08-19 21:40:05.143452,2,558
2024-08-20 21:40:05.143452,2,509
2024-08-21 21:40:05.143452,2,524
2024-08-22 21:40:05.143452,2,510
2024-08-23 21:40:05.143452,2,626
2024-08-24 21:40:05.143452,2,600
2024-08-25 21:40:05.143452,2,607
2024-08-26 21:40:05.143452,2,531
2024-08-27 21:40:05.143452,2,543
2024-08-28 21:40:05.143452,2,594
2024-08-29 21:40:05.143452,2,620
2024-08-30 21:40:05.143452,2,703
2024-08-31 21:40:05.143452,2,742
2024-09-01 21:40:05.143452,2,650
2024-09-02 21:40:05.143452,2,627
2024-09-03 21:40:05.143452,2,558
2024-09-04 21:40:05.143452,2,505
2024-09-05 21:40:05.143452,2,565
2024-09-06 21:40:05.143452,2,639
2024-09-07 21:40:05.143452,2,651
2024-09-08 21:40:05.143452,2,588
2024-09-09 21:40:05.143452,2,468
2024-09-10 21:40:05.143452,2,564
2024-09-11 21:40:05.143452,2,547
2024-09-12 21:40:05.143452,2,531
2024-09-13 21:40:05.143452,2,521
2024-09-14 21:40:05.143452,2,538
2024-09-15 21:40:05.143452,2,537
2024-09-16 21:40:05.143452,2,481
2024-09-17 21:40:05.143452,2,465
2024-09-18 21:40:05.143452,2,477
2024-09-19 21:40:05.143452,2,575
2024-09-20 21:40:05.143452,2,504
2024-09-21 21:40:05.143452,2,545
2024-09-22 21:40:05.143452,2,595
2024-09-23 21:40:05.143452,2,471
2024-09-24 21:40:05.143452,2,494
2024-09-25 21:40:05.143452,2,456
2024-09-26 21:40:05.143452,2,604
2024-09-27 21:40:05.143452,2,584
2024-09-28 21:40:05.143452,2,551
2024-09-29 21:40:05.143452,2,540
2024-09-30 21:40:05.143452,2,469
2024-10-01 21:40:05.143452,2,439
2024-10-02 21:40:05.143452,2,487
2024-10-03 21:40:05.143452,2,577
2024-10-04 21:40:05.143452,2,600
2024-10-05 21:40:05.143452,2,571
2024-10-06 21:40:05.143452,2,602
2024-10-07 21:40:05.143452,2,507
2024-10-08 21:40:05.143452,2,418
2024-10-09 21:40:05.143452,2,426
2024-10-10 21:40:05.143452,2,425
2024-10-11 21:40:05.143452,2,554
2024-10-12 21:40:05.143452,2,501
2024-10-13 21:40:05.143452,2,477
2024-10-14 21:40:05.143452,2,367
2024-10-15 21:40:05.143452,2,373
2024-10-16 21:40:05.143452,2,464
2024-10-17 21:40:05.143452,2,497
2024-10-18 21:40:05.143452,2,492
2024-10-19 21:40:05.143452,2,489
2024-10-20 21:40:05.143452,2,467
2024-10-21 21:40:05.143452,2,457
2024-10-22 21:40:05.143452,2,413
2024-10-23 21:40:05.143452,2,414
2024-10-24 21:40:05.143452,2,473
2024-10-25 21:40:05.143452,2,539
2024-10-26 21:40:05.143452,2,560
2024-10-27 21:40:05.143452,2,540
2024-10-28 21:40:05.143452,2,423
2024-10-29 21:40:05.143452,2,485
2024-10-30 21:40:05.143452,2,602
2024-10-31 21:40:05.143452,2,647
2024-11-01 21:40:05.143452,2,634
2024-11-02 21:40:05.143452,2,623
2024-11-03 21:40:05.143452,2,642
2024-11-04 21:40:05.143452,2,498
2024-11-05 21:40:05.143452,2,435
2024-11-06 21:40:05.143452,2,438
2024-11-07 21:40:05.143452,2,375
2024-11-08 21:40:05.143452,2,448
2024-11-09 21:40:05.143452,2,478
2024-11-10 21:40:05.143452,2,477
2024-11-11 21:40:05.143452,2,396
2024-11-12 21:40:05.143452,2,363
2024-11-13 21:40:05.143452,2,381
2024-11-14 21:40:05.143452,2,449
2024-11-15 21:40:05.143452,2,388
2024-11-16 21:40:05.143452,2,445
2024-11-17 21:40:05.143452,2,480
2024-11-18 21:40:05.143452,2,454
2024-11-19 21:40:05.143452,2,414
2024-11-20 21:40:05.143452,2,379
2024-11-21 21:40:05.143452,2,383
2024-11-22 21:40:05.143452,2,497
2024-11-23 21:40:05.143452,2,483
2024-11-24 21:40:05.143452,2,411
2024-11-25 21:40:05.143452,2,465
2024-11-26 21:40:05.143452,2,409
2024-11-27 21:40:05.143452,2,432
2024-11-28 21:40:05.143452,2,478
2024-11-29 21:40:05.143452,2,472
2024-11-30 21:40:05.143452,2,462
2024-12-01 21:40:05.143452,2,495
2024-12-02 21:40:05.143452,2,409
2024-12-03 21:40:05.143452,2,376
2024-12-04 21:40:05.143452,2,427
2024-12-05 21:40:05.143452,2,399
2024-12-06 21:40:05.143452,2,503
2024-12-07 21:40:05.143452,2,484
2024-12-08 21:40:05.143452,2,454
2024-12-09 21:40:05.143452,2,361
2024-12-10 21:40:05.143452,2,369
2024-12-11 21:40:05.143452,2,416
2024-12-12 21:40:05.143452,2,386
2024-12-13 21:40:05.143452,2,447
2024-12-14 21:40:05.143452,2,369
2024-12-15 21:40:05.143452,2,383
2024-12-16 21:40:05.143452,2,345
2024-12-17 21:40:05.143452,2,359
2024-12-18 21:40:05.143452,2,335
2024-12-19 21:40:05.143452,2,353
2024-12-20 21:40:05.143452,2,401
2024-12-21 21:40:05.143452,2,436
2024-12-22 21:40:05.143452,2,393
2024-12-23 21:40:05.143452,2,419
2024-12-24 21:40:05.143452,2,372
2024-12-25 21:40:05.143452,2,382
2024-12-26 21:40:05.143452,2,454
2024-12-27 21:40:05.143452,2,413
2024-12-28 21:40:05.143452,2,476
2024-12-29 21:40:05.143452,2,478
2024-12-30 21:40:05.143452,2,423
2024-12-31 21:40:05.143452,2,492
2025-01-01 21:40:05.143452,2,526
2025-01-02 21:40:05.143452,2,555
2025-01-03 21:40:05.143452,2,585
2025-01-04 21:40:05.143452,2,640
2025-01-05 21:40:05.143452,2,443
2025-01-06 21:40:05.143452,2,395
2025-01-07 21:40:05.143452,2,329
2025-01-08 21:40:05.143452,2,396
2025-01-09 21:40:05.143452,2,315
2025-01-10 21:40:05.143452,2,457
2025-01-11 21:40:05.143452,2,410
2025-01-12 21:40:05.143452,2,377
2025-01-13 21:40:05.143452,2,346
2025-01-14 21:40:05.143452,2,375
2025-01-15 21:40:05.143452,2,303
2025-01-16 21:40:05.143452,2,441
2025-01-17 21:40:05.143452,2,480
2025-01-18 21:40:05.143452,2,452
2025-01-19 21:40:05.143452,2,483
2025-01-20 21:40:05.143452,2,354
2025-01-21 21:40:05.143452,2,261
2025-01-22 21:40:05.143452,2,440
2025-01-23 21:40:05.143452,2,434
2025-01-24 21:40:05.143452,2,488
2025-01-25 21:40:05.143452,2,462
2025-01-26 21:40:05.143452,2,460
2025-01-27 21:40:05.143452,2,531
2025-01-28 21:40:05.143452,2,392
2025-01-29 21:40:05.143452,2,396
2025-01-30 21:40:05.143452,2,442
2025-01-31 21:40:05.143452,2,486
2025-02-01 21:40:05.143452,2,527
2025-02-02 21:40:05.143452,2,403
2025-02-03 21:40:05.143452,2,469
2025-02-04 21:40:05.143452,2,375
2025-02-05 21:40:05.143452,2,347
2025-02-06 21:40:05.143452,2,473
2025-02-07 21:40:05.143452,2,482
2025-02-08 21:40:05.143452,2,450
2025-02-09 21:40:05.143452,2,547
2025-02-10 21:40:05.143452,2,407
2025-02-11 21:40:05.143452,2,399
2025-02-12 21:40:05.143452,2,396
2025-02-13 21:40:05.143452,2,477
2025-02-14 21:40:05.143452,2,405
2025-02-15 21:40:05.143452,2,543
2025-02-16 21:40:05.143452,2,415
2025-02-17 21:40:05.143452,2,369
2025-02-18 21:40:05.143452,2,339
2025-02-19 21:40:05.143452,2,363
2025-02-20 21:40:05.143452,2,442
2025-02-21 21:40:05.143452,2,498
2025-02-22 21:40:05.143452,2,521
2025-02-23 21:40:05.143452,2,525
2025-02-24 21:40:05.143452,2,436
2025-02-25 21:40:05.143452,2,436
2025-02-26 21:40:05.143452,2,474
2025-02-27 21:40:05.143452,2,528
2025-02-28 21:40:05.143452,2,517
2025-03-01 21:40:05.143452,2,512
2025-03-02 21:40:05.143452,2,573
2025-03-03 21:40:05.143452,2,498
2025-03-04 21:40:05.143452,2,428
2025-03-05 21:40:05.143452,2,421
2025-03-06 21:40:05.143452,2,482
2025-03-07 21:40:05.143452,2,545
2025-03-08 21:40:05.143452,2,529
2025-03-09 21:40:05.143452,2,453
2025-03-10 21:40:05.143452,2,563
2025-03-11 21:40:05.143452,2,406
2025-03-12 21:40:05.143452,2,440
2025-03-13 21:40:05.143452,2,548
2025-03-14 21:40:05.143452,2,449
2025-03-15 21:40:05.143452,2,523
2025-03-16 21:40:05.143452,2,482
2025-03-17 21:40:05.143452,2,497
2025-03-18 21:40:05.143452,2,437
2025-03-19 21:40:05.143452,2,417
2025-03-20 21:40:05.143452,2,475
2025-03-21 21:40:05.143452,2,531
2025-03-22 21:40:05.143452,2,567
2025-03-23 21:40:05.143452,2,585
2025-03-24 21:40:05.143452,2,502
2025-03-25 21:40:05.143452,2,515
2025-03-26 21:40:05.143452,2,453
2025-03-27 21:40:05.143452,2,613
2025-03-28 21:40:05.143452,2,632
2025-03-29 21:40:05.143452,2,620
2025-03-30 21:40:05.143452,2,576
2025-03-31 21:40:05.143452,2,624
2025-04-01 21:40:05.143452,2,521
2025-04-02 21:40:05.143452,2,553
2025-04-03 21:40:05.143452,2,578
2025-04-04 21:40:05.143452,2,555
2025-04-05 21:40:05.143452,2,663
2025-04-06 21:40:05.143452,2,611
2025-04-07 21:40:05.143452,2,536
2025-04-08 21:40:05.143452,2,536
2025-04-09 21:40:05.143452,2,453
2025-04-10 21:40:05.143452,2,589
2025-04-11 21:40:05.143452,2,617
2025-04-12 21:40:05.143452,2,578
2025-04-13 21:40:05.143452,2,545
2025-04-14 21:40:05.143452,2,484
2025-04-15 21:40:05.143452,2,562
2025-04-16 21:40:05.143452,2,488
2025-04-17 21:40:05.143452,2,524
2025-04-18 21:40:05.143452,2,594
2025-04-19 21:40:05.143452,2,625
2025-04-20 21:40:05.143452,2,619
2025-04-21 21:40:05.143452,2,566
2025-04-22 21:40:05.143452,2,627
2025-04-23 21:40:05.143452,2,536
2025-04-24 21:40:05.143452,2,573
2025-04-25 21:40:05.143452,2,617
2025-04-26 21:40:05.143452,2,664
2025-04-27 21:40:05.143452,2,676
2025-04-28 21:40:05.143452,2,609
2025-04-29 21:40:05.143452,2,599
2025-04-30 21:40:05.143452,2,581
2025-05-01 21:40:05.143452,2,606
2025-05-02 21:40:05.143452,2,718
2025-05-03 21:40:05.143452,2,1007
2025-05-04 21:40:05.143452,2,861
2025-05-05 21:40:05.143452,2,890
2025-05-06 21:40:05.143452,2,921
2025-05-07 21:40:05.143452,2,838
2025-05-08 21:40:05.143452,2,603
2025-05-09 21:40:05.143452,2,670
2025-05-10 21:40:05.143452,2,652
2025-05-11 21:40:05.143452,2,521
2025-05-12 21:40:05.143452,2,562
2025-05-13 21:40:05.143452,2,598
2025-05-14 21:40:05.143452,2,637
2025-05-15 21:40:05.143452,2,588
2025-05-16 21:40:05.143452,2,665
2025-05-17 21:40:05.143452,2,620
2025-05-18 21:40:05.143452,2,681
2025-05-19 21:40:05.143452,2,568
2025-05-20 21:40:05.143452,2,560
2025-05-21 21:40:05.143452,2,616
2025-05-22 21:40:05.143452,2,622
2025-05-23 21:40:05.143452,2,695
2025-05-24 21:40:05.143452,2,703
2025-05-25 21:40:05.143452,2,717
2025-05-26 21:40:05.143452,2,654
2025-05-27 21:40:05.143452,2,607
2025-05-28 21:40:05.143452,2,610
2025-05-29 21:40:05.143452,2,633
2025-05-30 21:40:05.143452,2,756
2025-05-31 21:40:05.143452,2,663
2025-06-01 21:40:05.143452,2,712
2025-06-02 21:40:05.143452,2,659
2025-06-03 21:40:05.143452,2,590
2025-06-04 21:40:05.143452,2,585
2025-06-05 21:40:05.143452,2,671
2025-06-06 21:40:05.143452,2,701
2025-06-07 21:40:05.143452,2,738
2025-06-08 21:40:05.143452,2,599
2025-06-09 21:40:05.143452,2,642
2025-06-10 21:40:05.143452,2,551
2025-06-11 21:40:05.143452,2,609
2025-06-12 21:40:05.143452,2,629
2025-06-13 21:40:05.143452,2,646
2025-06-14 21:40:05.143452,2,665
2025-06-15 21:40:05.143452,2,639
2025-06-16 21:40:05.143452,2,630
2025-06-17 21:40:05.143452,2,593
2025-06-18 21:40:05.143452,2,661
2025-06-19 21:40:05.143452,2,705
2025-06-20 21:40:05.143452,2,678
2025-06-21 21:40:05.143452,2,718
2025-06-22 21:40:05.143452,2,661
2025-06-23 21:40:05.143452,2,687
2025-06-24 21:40:05.143452,2,584
2025-06-25 21:40:05.143452,2,676
2025-06-26 21:40:05.143452,2,735
2025-06-27 21:40:05.143452,2,701
2025-06-28 21:40:05.143452,2,751
2025-06-29 21:40:05.143452,2,750
2025-06-30 21:40:05.143452,2,640
2025-07-01 21:40:05.143452,2,622
2025-07-02 21:40:05.143452,2,696
2025-07-03 21:40:05.143452,2,664
2025-07-04 21:40:05.143452,2,764
2025-07-05 21:40:05.143452,2,715
2025-07-06 21:40:05.143452,2,669
2025-07-07 21:40:05.143452,2,655
2025-07-08 21:40:05.143452,2,595
2025-07-09 21:40:05.143452,2,663
2025-07-10 21:40:05.143452,2,584
2025-07-11 21:40:05.143452,2,670
2025-07-12 21:40:05.143452,2,651
2025-07-13 21:40:05.143452,2,728
2025-07-14 21:40:05.143452,2,591
2025-07-15 21:40:05.143452,2,624
2025-07-16 21:40:05.143452,2,576
2025-07-17 21:40:05.143452,2,638
2025-07-18 21:40:05.143452,2,668
2025-07-19 21:40:05.143452,2,646
2025-07-20 21:40:05.143452,2,692
2025-07-21 21:40:05.143452,2,647
2025-07-22 21:40:05.143452,2,569
2025-07-23 21:40:05.143452,2,631
2025-07-24 21:40:05.143452,2,673
2025-07-25 21:40:05.143452,2,685
2025-07-26 21:40:05.143452,2,670
2025-07-27 21:40:05.143452,2,704
2025-07-28 21:40:05.143452,2,710
2025-07-29 21:40:05.143452,2,572
2025-07-30 21:40:05.143452,2,670
2025-07-31 21:40:05.143452,2,707
2025-08-01 21:40:05.143452,2,698
2025-08-02 21:40:05.143452,2,744
2025-08-03 21:40:05.143452,2,669
2025-08-04 21:40:05.143452,2,671
2025-08-05 21:40:05.143452,2,553
2025-08-06 21:40:05.143452,2,532
2025-08-07 21:40:05.143452,2,663
2025-08-08 21:40:05.143452,2,625
2025-08-09 21:40:05.143452,2,658
2025-08-10 21:40:05.143452,2,644
2025-08-11 21:40:05.143452,2,668
2025-08-12 21:40:05.143452,2,585
2025-08-13 21:40:05.143452,2,578
2025-08-14 21:40:05.143452,2,654
2025-08-15 21:40:05.143452,2,626
2025-08-16 21:40:05.143452,2,675
2025-08-17 21:40:05.143452,2,574
2025-08-18 21:40:05.143452,2,582
2025-08-19 21:40:05.143452,2,626
2025-08-20 21:40:05.143452,2,612
2025-08-21 21:40:05.143452,2,644
2025-08-22 21:40:05.143452,2,678
2025-08-23 21:40:05.143452,2,709
2025-08-24 21:40:05.143452,2,620
2025-08-25 21:40:05.143452,2,663
2025-08-26 21:40:05.143452,2,626
2025-08-27 21:40:05.143452,2,677
2025-08-28 21:40:05.143452,2,629
2025-08-29 21:40:05.143452,2,651
2025-08-30 21:40:05.143452,2,659
2025-08-31 21:40:05.143452,2,633
2025-09-01 21:40:05.143452,2,642
2025-09-02 21:40:05.143452,2,566
2025-09-03 21:40:05.143452,2,504
2025-09-04 21:40:05.143452,2,571
2025-09-05 21:40:05.143452,2,614
2025-09-06 21:40:05.143452,2,637
2025-09-07 21:40:05.143452,2,512
2025-09-08 21:40:05.143452,2,573
2025-09-09 21:40:05.143452,2,519
2025-09-10 21:40:05.143452,2,568
2025-09-11 21:40:05.143452,2,526
2025-09-12 21:40:05.143452,2,630
2025-09-13 21:40:05.143452,2,623
2025-09-14 21:40:05.143452,2,591
2025-09-15 21:40:05.143452,2,552
2025-09-16 21:40:05.143452,2,455
2025-09-17 21:40:05.143452,2,487
2025-09-18 21:40:05.143452,2,560
2025-09-19 21:40:05.143452,2,614
2025-09-20 21:40:05.143452,2,668
2025-09-21 21:40:05.143452,2,608
2025-09-22 21:40:05.143452,2,567
2025-09-23 21:40:05.143452,2,568
2025-09-24 21:40:05.143452,2,562
2025-09-25 21:40:05.143452,2,613
2025-09-26 21:40:05.143452,2,634
2025-09-27 21:40:05.143452,2,664
2025-09-28 21:40:05.143452,2,578
2025-09-29 21:40:05.143452,2,551
2025-09-30 21:40:05.143452,2,559
2025-10-01 21:40:05.143452,2,605
2025-10-02 21:40:05.143452,2,551
2025-10-03 21:40:05.143452,2,615
2025-10-04 21:40:05.143452,2,652
2025-10-05 21:40:05.143452,2,546
2025-10-06 21:40:05.143452,2,508
2025-10-07 21:40:05.143452,2,462
2025-10-08 21:40:05.143452,2,478
2025-10-09 21:40:05.143452,2,517
2025-10-10 21:40:05.143452,2,622
2025-10-11 21:40:05.143452,2,501
2025-10-12 21:40:05.143452,2,495
2025-10-13 21:40:05.143452,2,493
2025-10-14 21:40:05.143452,2,451
2025-10-15 21:40:05.143452,2,447
2025-10-16 21:40:05.143452,2,469
2025-10-17 21:40:05.143452,2,529
2025-10-18 21:40:05.143452,2,543
2025-10-19 21:40:05.143452,2,520
2025-10-20 21:40:05.143452,2,468
2025-10-21 21:40:05.143452,2,511
2025-10-22 21:40:05.143452,2,537
2025-10-23 21:40:05.143452,2,540
2025-10-24 21:40:05.143452,2,617
2025-10-25 21:40:05.143452,2,539
2025-10-26 21:40:05.143452,2,533
2025-10-27 21:40:05.143452,2,490
2025-10-28 21:40:05.143452,2,491
2025-10-29 21:40:05.143452,2,541
2025-10-30 21:40:05.143452,2,473
2025-10-31 21:40:05.143452,2,558
2025-11-01 21:40:05.143452,2,656
2025-11-02 21:40:05.143452,2,491
2025-11-03 21:40:05.143452,2,483
2025-11-04 21:40:05.143452,2,436
2025-11-05 21:40:05.143452,2,417
2025-11-06 21:40:05.143452,2,512
2025-11-07 21:40:05.143452,2,580
2025-11-08 21:40:05.143452,2,530
2025-11-09 21:40:05.143452,2,463
2025-11-10 21:40:05.143452,2,421
2025-11-11 21:40:05.143452,2,373
2025-11-12 21:40:05.143452,2,410
2025-11-13 21:40:05.143452,2,432
2025-11-14 21:40:05.143452,2,527
2025-11-15 21:40:05.143452,2,504
2025-11-16 21:40:05.143452,2,469
2025-11-17 21:40:05.143452,2,385
2025-11-18 21:40:05.143452,2,436
2025-11-19 21:40:05.143452,2,478
2025-11-20 21:40:05.143452,2,526
2025-11-21 21:40:05.143452,2,530
2025-11-22 21:40:05.143452,2,485
2025-11-23 21:40:05.143452,2,500
2025-11-24 21:40:05.143452,2,447
2025-11-25 21:40:05.143452,2,400
2025-11-26 21:40:05.143452,2,497
2025-11-27 21:40:05.143452,2,496
2025-11-28 21:40:05.143452,2,476
2025-11-29 21:40:05.143452,2,528
2025-11-30 21:40:05.143452,2,427
2025-12-01 21:40:05.143452,2,502
2025-12-02 21:40:05.143452,2,367
2025-12-03 21:40:05.143452,2,427
2025-12-04 21:40:05.143452,2,507
2025-12-05 21:40:05.143452,2,528
2025-12-06 21:40:05.143452,2,484
2025-12-07 21:40:05.143452,2,472
2025-12-08 21:40:05.143452,2,444
2025-12-09 21:40:05.143452,2,377
2025-12-10 21:40:05.143452,2,396
2025-12-11 21:40:05.143452,2,431
2025-12-12 21:40:05.143452,2,477
2025-12-13 21:40:05.143452,2,426
2025-12-14 21:40:05.143452,2,412
2025-12-15 21:40:05.143452,2,393
2025-12-16 21:40:05.143452,2,407
2025-12-17 21:40:05.143452,2,451
2025-12-18 21:40:05.143452,2,442
2025-12-19 21:40:05.143452,2,397
2025-12-20 21:40:05.143452,2,516
2025-12-21 21:40:05.143452,2,486
2025-12-22 21:40:05.143452,2,512
2025-12-23 21:40:05.143452,2,410
2025-12-24 21:40:05.143452,2,421
2025-12-25 21:40:05.143452,2,456
2025-12-26 21:40:05.143452,2,534
2025-12-27 21:40:05.143452,2,573
2025-12-28 21:40:05.143452,2,429
2025-12-29 21:40:05.143452,2,541
2025-12-30 21:40:05.143452,2,445
2025-12-31 21:40:05.143452,2,401
2026-01-01 21:40:05.143452,2,433
2026-01-02 21:40:05.143452,2,424
2026-01-03 21:40:05.143452,2,412
2026-01-04 21:40:05.143452,2,500
2026-01-05 21:40:05.143452,2,403
2026-01-06 21:40:05.143452,2,390
2026-01-07 21:40:05.143452,2,377
2026-01-08 21:40:05.143452,2,474
2026-01-09 21:40:05.143452,2,487
2026-01-10 21:40:05.143452,2,523
2026-01-11 21:40:05.143452,2,453
2026-01-12 21:40:05.143452,2,442
2026-01-13 21:40:05.143452,2,293
2026-01-14 21:40:05.143452,2,366
2026-01-15 21:40:05.143452,2,451
2026-01-16 21:40:05.143452,2,512
2026-01-17 21:40:05.143452,2,551
2026-01-18 21:40:05.143452,2,430
2026-01-19 21:40:05.143452,2,502
2026-01-20 21:40:05.143452,2,433
2026-01-21 21:40:05.143452,2,554
2026-01-22 21:40:05.143452,2,564
2026-01-23 21:40:05.143452,2,532
